Company Name,Ticker,Exchange,Sector,Industry,Optionable,Last Close,Beta,Market Cap (mil),Month of Fiscal Yr End,P/E (Trailing 12 Months),P/E (F1),P/E (F2),F0 Consensus Est.,F1 Consensus Est.,F2 Consensus Est.,EPS Growth F1,EPS Growth F2,F1 PEG,F2 PEG,PEG Ratio
CubeSmart,CUBE,NYSE,Finance,REIT and Equity Trust - Other,YES,46.55,0.57,10458.74,12,17.9,17.22,16.33,2.51,2.7,2.85,0.07569721115537865,0.05555555555555552,2.274852631578942,2.939400000000002,4.01
Customers Bancorp,CUBI,NYSE,Finance,Banks - Southeast,YES,37.0,1.57,1156.25,12,5.27,6.17,6.17,7.52,5.99,5.99,-0.20345744680851058,0.0,-0.30325751633986936,inf,
Cousins Properties,CUZ,NYSE,Finance,REIT and Equity Trust - Other,YES,23.66,1.15,3589.08,12,8.76,9.11,8.84,2.71,2.6,2.68,-0.040590405904059,0.030769230769230795,-2.2443727272727294,2.8729999999999976,2.7
CVB Financial,CVBF,NSDQ,Finance,Banks - West,YES,14.77,0.39,2057.31,12,8.34,9.25,8.98,1.68,1.6,1.64,-0.04761904761904753,0.024999999999999883,-1.9425000000000037,3.592000000000017,
Cavco Industries,CVCO,NSDQ,Construction,Building Products - Mobile Homes and RV Builders,YES,299.05,1.24,2594.32,3,11.1,11.26,9.87,26.54,26.55,30.31,0.00037678975131882306,0.14161958568738223,298.84039999995326,0.6969375000000003,
Cenovus Energy,CVE,NYSE,Oils-Energy,Oil and Gas - Integrated - Canadian,YES,16.9,2.21,32083.79,12,8.13,9.29,7.52,2.57,1.82,2.25,-0.291828793774319,0.23626373626373623,-0.31833733333333336,0.31828837209302324,
CVR Energy,CVI,NYSE,Oils-Energy,Oil and Gas - Refining and Marketing,YES,30.83,1.55,3099.34,12,4.13,7.38,14.18,5.78,4.18,2.17,-0.27681660899653987,-0.4808612440191387,-0.2666024999999999,-0.29488756218905476,
CommVault Systems,CVLT,NSDQ,Computer and Technology,Computer - Software,YES,76.35,0.59,3359.4,3,29.82,27.2,24.34,2.47,2.81,3.14,0.13765182186234812,0.11743772241992885,1.9760000000000009,2.0725878787878784,2.72
CVS Health,CVS,NYSE,Retail-Wholesale,Retail - Pharmacies and Drug Stores,YES,71.17,0.62,91241.74,12,8.2,8.27,8.01,8.63,8.6,8.88,-0.003476245654693063,0.03255813953488385,-23.79003333333243,2.4602142857142755,1.3
Chevron,CVX,NYSE,Oils-Energy,Oil and Gas - Integrated - International,YES,153.44,1.16,290714.09,12,8.07,11.16,10.19,18.95,13.75,15.06,-0.27440633245382584,0.09527272727272731,-0.4066961538461539,1.0695610687022896,0.78
CurtissWright,CW,NYSE,Aerospace,Aerospace - Defense Equipment,YES,188.61,1.27,7231.86,12,22.59,21.38,19.85,8.23,8.82,9.5,0.07168894289185904,0.07709750566893421,2.9823288135593224,2.574661764705884,
Clearwater Analytics Holdings,CWAN,NYSE,Computer and Technology,Internet - Software,YES,16.88,0.42,4073.93,12,67.52,55.89,46.63,0.22,0.3,0.36,0.3636363636363636,0.2,1.5369750000000002,2.3315,2.79
Clearway Energy,CWEN,NYSE,Oils-Energy,Alternative Energy - Other,YES,27.19,0.72,5494.42,12,,16.64,15.54,0.94,1.63,1.75,0.7340425531914894,0.07361963190184057,0.22668985507246378,2.110849999999998,
Camping World,CWH,NYSE,Consumer Discretionary,Leisure and Recreation Services,YES,32.48,2.57,2726.16,12,10.25,21.71,13.43,4.38,1.5,2.42,-0.6575342465753424,0.6133333333333333,-0.3301729166666667,0.21896739130434784,
Cushman & Wakefield,CWK,NYSE,Finance,Real Estate - Operations,YES,9.45,1.32,2145.74,12,6.39,8.98,6.09,2.0,1.05,1.55,-0.475,0.47619047619047616,-0.1890526315789474,0.12789,
Casella Waste Systems,CWST,NSDQ,Industrial Products,Pollution Control,YES,86.76,0.91,4501.64,12,79.6,72.54,61.88,1.14,1.2,1.4,0.052631578947368474,0.16666666666666663,13.782599999999986,3.7128000000000005,4.86
California Water Service Group,CWT,NYSE,Utilities,Utility - Water Supply,YES,51.28,0.43,2871.22,12,38.27,27.72,24.42,1.6,1.85,2.1,0.15625,0.13513513513513511,1.7740799999999999,1.8070800000000002,
Cemex,CX,NYSE,Construction,Building Products - Concrete and Aggregates,YES,7.35,1.45,10648.52,12,18.85,10.81,9.04,0.61,0.68,0.81,0.11475409836065584,0.19117647058823528,0.9420142857142849,0.47286153846153844,0.86
Sprinklr,CXM,NYSE,Business Services,Technology Services,YES,14.51,0.94,3883.36,1,131.91,70.21,55.1,-0.04,0.21,0.26,-6.25,0.2380952380952382,-0.11233599999999999,2.314199999999999,2.34
"Crane NXT, Co.",CXT,NYSE,Business Services,Technology Services,YES,57.43,1.48,3258.01,12,8.38,14.39,13.36,7.65,3.99,4.3,-0.47843137254901963,0.07769423558897233,-0.30077459016393443,1.7195612903225828,1.93
CoreCivic,CXW,NYSE,Finance,REIT and Equity Trust - Other,YES,9.26,0.95,1052.46,12,6.66,6.83,5.63,1.29,1.36,1.64,0.054263565891472916,0.20588235294117632,1.2586714285714273,0.27345714285714307,
CyberArk Software,CYBR,NSDQ,Computer and Technology,Computers - IT Services,YES,165.2,1.05,6899.59,12,,585.52,134.94,-0.48,0.28,1.22,-1.5833333333333335,3.3571428571428568,-3.6980210526315784,0.4019489361702128,27.04
Caesars Entertainment,CZR,NSDQ,Consumer Discretionary,Leisure and Recreation Services,YES,52.47,2.9,11291.76,12,138.08,153.32,24.33,-3.82,0.34,2.16,-1.0890052356020943,5.352941176470588,-1.4078903846153845,0.045451648351648354,
Dominion Energy,D,NYSE,Utilities,Utility - Electric Power,YES,51.31,0.45,42892.16,12,13.06,14.03,14.06,4.1,3.66,3.65,-0.1073170731707316,-0.002732240437158533,-1.3073409090909105,-51.459599999998815,0.7
Danaos,DAC,NYSE,Transportation,Transportation - Shipping,YES,66.31,1.54,1349.39,12,2.18,2.3,2.33,34.56,28.84,28.52,-0.16550925925925933,-0.011095700416088776,-0.13896503496503487,-2.099912499999998,
Dada Nexus Limited,DADA,NSDQ,Business Services,Technology Services,YES,5.88,1.57,1587.43,12,,61.9,11.09,-0.77,0.09,0.53,-1.1168831168831168,4.888888888888889,-0.5542209302325581,0.022684090909090907,
Delta Air Lines,DAL,NYSE,Transportation,Transportation - Airline,YES,46.8,1.31,30111.98,12,7.91,7.28,6.24,3.03,6.43,7.49,1.1221122112211221,0.16485225505443243,0.06487764705882353,0.378520754716981,0.19
Dana,DAN,NYSE,Auto-Tires-Trucks,Automotive - Original Equipment,YES,17.67,2.44,2550.31,12,37.6,25.49,12.39,0.7,0.69,1.43,-0.0142857142857143,1.0724637681159421,-17.842999999999982,0.11552837837837837,
Darling Ingredients,DAR,NYSE,Consumer Staples,Food - Miscellaneous,YES,65.7,1.2,10488.24,12,14.07,12.02,11.51,4.83,5.46,5.71,0.13043478260869562,0.045787545787545784,0.9215333333333334,2.5137840000000002,
Endava,DAVA,NYSE,Computer and Technology,Computers - IT Services,YES,58.93,1.16,3345.09,6,22.07,22.0,18.45,2.61,2.68,3.19,0.02681992337164762,0.19029850746268648,8.202857142857109,0.9695294117647063,
Deutsche Bank,DB,NYSE,Finance,Banks - Foreign,YES,11.03,1.33,22796.51,12,5.74,5.63,5.25,1.85,1.96,2.1,0.059459459459459386,0.0714285714285715,0.9468636363636376,0.7349999999999993,0.65
DigitalBridge Group,DBRG,NYSE,Finance,REIT and Equity Trust,YES,16.58,2.04,2686.81,12,97.53,45.63,22.61,0.4,0.36,0.73,-0.10000000000000009,1.027777777777778,-4.562999999999996,0.21998918918918917,
Dropbox,DBX,NSDQ,Computer and Technology,Internet - Services,YES,27.81,0.87,9724.25,12,17.06,15.03,13.31,1.57,1.85,2.09,0.178343949044586,0.1297297297297296,0.8427535714285712,1.0259791666666678,1.22
Docebo,DCBO,NSDQ,Computer and Technology,Internet - Software,YES,39.25,1.67,1295.56,12,196.25,101.68,56.56,-0.05,0.39,0.69,-8.799999999999999,0.769230769230769,-0.11554545454545456,0.7352800000000002,
Donaldson,DCI,NYSE,Industrial Products,Pollution Control,YES,62.09,1.2,7527.93,7,20.03,20.41,19.62,2.69,3.04,3.16,0.1301115241635688,0.03947368421052635,1.5686542857142853,4.970399999999996,1.94
DuPont de Nemours,DD,NYSE,Basic Materials,Chemical - Diversified ,YES,72.58,1.4,33315.44,12,21.16,20.1,17.3,3.31,3.61,4.19,0.09063444108761323,0.1606648199445985,2.2177000000000016,1.0767758620689645,2.59
Datadog,DDOG,NSDQ,Computer and Technology,Internet - Software,YES,112.77,0.93,36297.85,12,111.65,96.56,77.24,0.91,1.17,1.46,0.2857142857142856,0.2478632478632479,3.3796000000000017,3.11623448275862,3.6
Dillard's,DDS,NYSE,Retail-Wholesale,Retail - Regional Department Stores,YES,324.41,0.93,5347.6,1,6.97,9.35,9.75,41.85,34.69,33.26,-0.17108721624850665,-0.0412222542519458,-0.5465048882681561,-2.3652272727272736,
Deere & Company,DE,NYSE,Industrial Products,Manufacturing - Farm Equipment,YES,420.6,1.06,123316.62,10,14.11,13.2,13.02,22.93,31.85,32.31,0.38901003052769306,0.014442700156985898,0.33932286995515687,9.014934782608679,1.03
Easterly Government Properties,DEA,NYSE,Finance,REIT and Equity Trust - Other,YES,14.36,0.66,1341.08,12,11.68,12.67,12.86,1.27,1.13,1.12,-0.11023622047244104,-0.008849557522123706,-1.149349999999999,-14.531800000000306,
Deckers Outdoor,DECK,NYSE,Consumer Discretionary,Shoes and Retail Apparel ,YES,547.45,0.92,14321.29,3,28.22,25.16,21.63,18.55,21.76,25.31,0.17304582210242592,0.16314338235294104,1.4539501557632395,1.3258276056338039,1.37
Douglas Emmett,DEI,NYSE,Finance,REIT and Equity Trust - Other,YES,13.48,0.96,2289.03,12,6.74,7.19,7.45,2.04,1.88,1.81,-0.07843137254901968,-0.037234042553191404,-0.9167249999999992,-2.0008571428571473,
Dell Technologies,DELL,NYSE,Computer and Technology,Computers - IT Services,YES,54.7,1.06,39780.22,1,7.72,9.85,8.89,7.46,5.55,6.15,-0.25603217158176944,0.10810810810810821,-0.384717277486911,0.8223249999999993,0.82
Denbury,DEN,NYSE,Oils-Energy,Oil and Gas - Exploration and Production - United States,YES,84.02,2.62,4224.29,12,13.07,14.8,13.21,6.96,5.68,6.36,-0.18390804597701152,0.11971830985915505,-0.80475,1.1034235294117638,
Diageo,DEO,NYSE,Consumer Staples,Beverages - Alcohol,YES,176.08,0.67,99184.98,6,,20.48,18.92,8.24,8.6,9.31,0.04368932038834945,0.08255813953488382,4.687644444444452,2.2917183098591525,2.79
Dream Finders Homes,DFH,NYSE,Construction,Building Products - Home Builders,YES,26.57,1.64,2474.5,12,10.76,15.27,14.25,2.44,1.74,1.87,-0.28688524590163933,0.07471264367816098,-0.5322685714285714,1.9073076923076908,1.25
Donnelley Financial Solutions,DFIN,NYSE,Computer and Technology,Internet - Software and Services,YES,47.91,1.65,1409.9,12,13.61,13.57,13.09,4.06,3.53,3.66,-0.13054187192118222,0.03682719546742219,-1.0395132075471702,3.5544384615384526,
Discover Financial Services,DFS,NYSE,Finance,Financial - Consumer Loans,YES,120.37,1.44,30567.48,12,8.11,9.0,8.48,15.36,13.37,14.19,-0.12955729166666669,0.061331338818249835,-0.6946733668341708,1.382653658536585,1.68
Dollar General,DG,NYSE,Retail-Wholesale,Retail - Discount Stores,YES,161.13,0.28,35342.44,1,15.19,16.06,14.78,10.68,10.03,10.9,-0.06086142322097382,0.08673978065802602,-2.6387815384615365,1.7039471264367796,1.68
Digi International,DGII,NSDQ,Computer and Technology,Computer - Networking,YES,42.25,1.24,1515.53,9,22.47,21.61,17.98,1.61,1.96,2.35,0.217391304347826,0.19897959183673475,0.9940600000000004,0.9036102564102562,1.03
Quest Diagnostics,DGX,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,139.91,0.95,15671.21,12,16.01,16.09,15.33,9.85,8.69,9.13,-0.11776649746192895,0.050632911392405215,-1.3662629310344825,3.0276749999999906,
Definitive Healthcare,DH,NSDQ,Medical,Medical Info Systems,YES,12.0,0.65,1322.58,12,48.0,56.0,39.07,0.2,0.21,0.31,0.049999999999999906,0.4761904761904762,11.200000000000022,0.82047,3.07
D.R. Horton,DHI,NYSE,Construction,Building Products - Home Builders,YES,128.05,1.54,43674.16,9,8.63,11.45,10.9,16.91,11.18,11.74,-0.3388527498521585,0.05008944543828269,-0.33790488656195455,2.1761071428571412,0.74
Danaher,DHR,NYSE,Conglomerates,Diversified Operations,YES,237.76,0.8,175442.81,12,22.54,25.21,23.14,10.55,9.43,10.28,-0.10616113744075838,0.0901378579003181,-2.3746919642857125,2.567178823529413,2.4
DHT,DHT,NYSE,Transportation,Transportation - Shipping,YES,8.8,-0.16,1434.28,12,12.94,8.11,6.62,0.16,1.09,1.33,5.8125,0.2201834862385321,0.01395268817204301,0.30065833333333336,
HF Sinclair,DINO,NYSE,Oils-Energy,Alternative Energy - Other,YES,46.06,1.4,8857.66,12,3.04,5.96,7.45,15.11,7.73,6.18,-0.48841826604897415,-0.20051746442432092,-0.12202655826558267,-0.3715387096774192,1.9
Diodes,DIOD,NSDQ,Computer and Technology,Electronics - Semiconductors,YES,95.67,1.44,4374.06,12,13.25,14.96,13.6,7.29,6.39,7.03,-0.12345679012345684,0.1001564945226918,-1.2117599999999995,1.3578749999999986,
Disney,DIS,NYSE,Consumer Discretionary,Media Conglomerates,YES,85.56,1.28,156344.2,9,25.85,22.83,16.72,3.75,3.75,5.12,0.0,0.36533333333333334,inf,0.4576642335766423,1.93
DISH Network,DISH,NSDQ,Consumer Discretionary,Cable Television,YES,6.47,1.79,3445.97,12,1.97,5.3,11.03,2.65,1.22,0.59,-0.539622641509434,-0.5163934426229508,-0.0982167832167832,-0.21359682539682537,
Delek US Holdings,DK,NYSE,Oils-Energy,Oil and Gas - Refining and Marketing,YES,23.54,1.45,1547.27,12,3.53,7.24,14.88,5.64,3.25,1.58,-0.4237588652482269,-0.5138461538461538,-0.17085188284518832,-0.2895808383233533,1.4
Delek Logistics Partners,DKL,NYSE,Oils-Energy,Oil and Gas - Production Pipeline - MLB,YES,52.0,2.1,2265.91,12,14.4,13.72,10.83,3.81,3.79,4.8,-0.005249343832021002,0.2664907651715039,-26.13659999999998,0.4063930693069308,
DICK'S Sporting Goods,DKS,NYSE,Retail-Wholesale,Retail - Miscellaneous,YES,133.68,1.42,11527.46,1,10.6,9.93,9.6,11.95,13.47,13.92,0.1271966527196654,0.033407572383073444,0.7806809210526308,2.873600000000004,1.7
Dolby Laboratories,DLB,NYSE,Consumer Discretionary,Audio Video Production,YES,89.03,0.99,8502.91,9,24.8,25.47,22.99,3.29,3.49,3.87,0.06079027355623105,0.10888252148997131,4.189814999999997,2.1114500000000005,
DLocal Limited,DLO,NSDQ,Business Services,Financial Transaction Services,YES,14.14,1.03,4187.77,12,36.26,24.81,17.67,0.41,0.57,0.8,0.39024390243902435,0.40350877192982476,0.63575625,0.4379086956521738,0.9
Digital Realty Trust,DLR,NYSE,Finance,REIT and Equity Trust - Other,YES,118.21,0.55,35138.15,12,18.1,17.72,16.38,6.73,6.67,7.22,-0.008915304606240787,0.08245877061469263,-19.87593333333317,1.986447272727273,2.82
Dollar Tree,DLTR,NSDQ,Retail-Wholesale,Retail - Discount Stores,YES,149.11,0.68,32861.66,1,23.63,24.79,20.79,7.2,6.01,7.17,-0.16527777777777783,0.19301164725457573,-1.4998991596638651,1.077137068965517,2.31
Dun & Bradstreet,DNB,NYSE,Business Services,Business - Information Services,YES,11.71,1.03,5144.65,12,11.15,11.99,10.68,1.12,0.98,1.1,-0.1250000000000001,0.12244897959183684,-0.9591999999999992,0.8721999999999993,1.48
NOW,DNOW,NYSE,Oils-Energy,Oil and Gas - Mechanical and and Equipment,YES,10.75,1.63,1149.96,12,10.14,10.49,10.19,0.89,1.02,1.05,0.14606741573033707,0.029411764705882377,0.7181615384615385,3.464599999999997,
Krispy Kreme,DNUT,NSDQ,Consumer Staples,Consumer Products - Staples,YES,15.44,1.6,2597.01,12,49.81,46.32,36.19,0.28,0.33,0.43,0.17857142857142852,0.3030303030303029,2.593920000000001,1.1942700000000004,1.89
Physicians Realty Trust,DOC,NYSE,Finance,REIT and Equity Trust - Other,YES,14.34,0.83,3418.64,12,13.92,14.36,13.9,1.05,1.0,1.03,-0.04761904761904766,0.030000000000000027,-3.015599999999998,4.633333333333329,
DigitalOcean,DOCN,NYSE,Computer and Technology,Internet - Software,YES,48.68,1.16,4323.39,12,42.7,29.0,23.08,0.82,1.68,2.11,1.048780487804878,0.25595238095238093,0.27651162790697675,0.9017302325581394,0.65
Doximity,DOCS,NYSE,Medical,Medical Services,YES,35.61,0.92,6932.08,3,48.78,42.85,36.17,0.7,0.83,0.98,0.18571428571428572,0.1807228915662651,2.3073076923076923,2.001406666666666,9.34
DocuSign,DOCU,NSDQ,Business Services,Technology Services,YES,52.76,0.91,10677.1,1,22.17,21.05,20.63,1.92,2.51,2.56,0.30729166666666663,0.01992031872509971,0.6850169491525424,10.356259999999944,1.58
Dole,DOLE,NYSE,Consumer Staples,Agriculture - Operations,YES,12.74,0.97,1186.08,12,12.61,14.7,12.37,0.93,0.87,1.03,-0.06451612903225812,0.18390804597701152,-2.278499999999998,0.6726187499999998,1.23
BRP,DOOO,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,YES,81.4,2.27,6355.82,1,8.44,8.85,8.05,8.81,9.2,10.12,0.04426787741203164,0.1,1.9991923076923142,0.805,
Masonite International,DOOR,NYSE,Construction,Building Products - Wood,YES,104.51,1.62,2310.98,12,12.0,13.22,10.8,9.87,7.91,9.68,-0.19858156028368787,0.2237673830594184,-0.6657214285714289,0.48264406779661034,
Dorman Products,DORM,NSDQ,Auto-Tires-Trucks,Automotive - Replacement Parts,YES,81.7,0.54,2570.96,12,20.27,15.83,13.7,4.78,5.16,5.96,0.07949790794979077,0.15503875968992245,1.9912473684210534,0.8836500000000002,
Dover,DOV,NYSE,Industrial Products,Manufacturing - General Industrial ,YES,148.9,1.36,20823.86,12,17.52,16.58,15.27,8.44,8.98,9.75,0.06398104265402856,0.08574610244988859,2.591392592592588,1.780838961038962,1.18
Dow,DOW,NYSE,Basic Materials,Chemical - Diversified ,YES,52.43,1.32,37084.52,12,11.76,17.72,11.64,6.38,2.96,4.51,-0.5360501567398119,0.5236486486486486,-0.330566081871345,0.22228645161290328,3.54
Amdocs,DOX,NSDQ,Computer and Technology,Computers - IT Services,YES,96.55,0.66,11664.84,9,17.62,16.4,14.72,5.3,5.89,6.56,0.11132075471698111,0.11375212224108658,1.4732203389830512,1.2940417910447763,1.49
Domino's Pizza,DPZ,NYSE,Retail-Wholesale,Retail - Restaurants,YES,389.74,0.83,13773.03,12,30.05,29.17,25.94,12.0,13.36,15.02,0.11333333333333329,0.12425149700598805,2.573823529411766,2.0877012048192767,2.47
DAQO New Energy,DQ,NYSE,Basic Materials,Chemical - Specialty,YES,38.99,0.51,3012.6,12,1.89,2.31,3.8,27.13,16.87,10.27,-0.3781791374861776,-0.39122703023117966,-0.061082163742690064,-0.09713030303030301,
DiamondRock Hospitality,DRH,NYSE,Finance,REIT and Equity Trust - Other,YES,7.97,1.63,1672.02,12,7.59,7.89,7.57,1.0,1.01,1.05,0.010000000000000009,0.03960396039603964,7.889999999999993,1.9114249999999984,4.9
Darden Restaurants,DRI,NYSE,Retail-Wholesale,Retail - Restaurants,YES,169.25,1.23,20467.31,5,21.16,19.22,17.61,7.94,8.8,9.61,0.10831234256926955,0.09204545454545439,1.774497674418604,1.9131851851851884,1.85
Driven Brands Holdings,DRVN,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,YES,26.66,0.85,4467.16,12,22.79,21.73,18.34,1.21,1.23,1.45,0.016528925619834725,0.17886178861788615,13.146649999999989,1.0253727272727275,3.55
Distribution Solutions Group,DSGR,NSDQ,Business Services,Technology Services,NO,53.5,0.93,1130.28,12,30.23,26.23,22.11,1.63,2.04,2.42,0.25153374233128845,0.18627450980392152,1.04280243902439,1.1869578947368424,
The Descartes Systems Group,DSGX,NSDQ,Computer and Technology,Computer - Software,YES,80.25,1.02,6821.55,1,63.69,61.03,51.12,1.13,1.32,1.57,0.16814159292035416,0.1893939393939394,3.6296789473684172,2.699136,
Dynatrace,DT,NYSE,Computer and Technology,Computers - IT Services,YES,54.98,1.07,16117.92,3,57.27,55.12,46.04,0.87,1.0,1.19,0.14942528735632185,0.18999999999999995,3.688799999999999,2.423157894736843,6.05
DTE Energy,DTE,NYSE,Utilities,Utility - Electric Power,YES,110.66,0.6,22808.04,12,21.61,17.87,16.63,5.99,6.19,6.66,0.033388981636060126,0.07592891760904681,5.352064999999996,2.190206382978724,2.98
DT Midstream,DTM,NYSE,Oils-Energy,Oil and Gas - Integrated - United States,YES,51.56,0.8,4995.66,12,14.86,14.69,13.43,3.88,3.51,3.84,-0.09536082474226808,0.09401709401709404,-1.5404648648648642,1.428463636363636,
Duke Energy,DUK,NYSE,Utilities,Utility - Electric Power,YES,91.78,0.43,70730.41,12,17.55,16.37,15.41,5.28,5.61,5.96,0.06250000000000001,0.06238859180035644,2.6191999999999993,2.47000285714286,2.67
DoubleVerify,DV,NYSE,Computer and Technology,Internet - Software,YES,40.1,0.87,6668.16,12,138.28,115.4,82.26,0.25,0.35,0.49,0.3999999999999999,0.4000000000000001,2.8850000000000007,2.0564999999999998,
DaVita,DVA,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,104.53,0.93,9480.87,12,16.23,15.58,14.18,6.32,6.71,7.37,0.06170886075949362,0.09836065573770494,2.5247589743589764,1.441633333333333,1.07
Devon Energy,DVN,NYSE,Oils-Energy,Oil and Gas - Exploration and Production - United States,YES,48.92,2.31,31993.68,12,6.2,8.13,7.48,8.39,6.01,6.54,-0.28367103694874857,0.08818635607321136,-0.28659957983193274,0.8482037735849053,0.16
DXC Technology,DXC,NYSE,Computer and Technology,Computers - IT Services,YES,27.96,1.94,5891.71,3,8.06,7.29,6.42,3.47,3.84,4.36,0.10662824207492785,0.1354166666666668,0.6836837837837844,0.4740923076923072,0.64
DexCom,DXCM,NSDQ,Medical,Medical - Instruments,YES,137.45,1.15,53280.52,12,143.18,128.79,91.75,0.79,1.07,1.5,0.35443037974683544,0.4018691588785046,3.6337178571428574,2.283081395348838,3.19
Dycom Industries,DY,NYSE,Construction,Building Products - Heavy Construction,YES,102.0,1.32,2991.17,1,17.86,16.11,14.57,4.08,6.33,7.0,0.5514705882352942,0.10584518167456555,0.292128,1.3765388059701495,
Eni,E,NYSE,Oils-Energy,Oil and Gas - Integrated - International,YES,29.86,1.04,53322.32,12,3.84,5.15,5.4,7.39,5.8,5.53,-0.21515561569688768,-0.04655172413793096,-0.23936163522012582,-1.160000000000002,
Electronic Arts,EA,NSDQ,Consumer Discretionary,Toys - Games - Hobbies,YES,138.25,0.85,37620.18,3,22.74,20.4,18.4,6.03,6.78,7.51,0.12437810945273631,0.10766961651917396,1.64016,1.708931506849316,4.5
Brinker International,EAT,NYSE,Retail-Wholesale,Retail - Restaurants,YES,37.36,2.33,1654.93,6,14.54,11.43,10.08,2.75,3.27,3.7,0.1890909090909091,0.13149847094801229,0.6044711538461538,0.766548837209302,1.63
