"Red Rock Resorts, Inc.",RRR,NSDQ,Consumer Discretionary,Gaming,4901.06,12,13.81,38.82,21.11,-1.33,1.09,2.0,-1.819548872180451,0.8348623853211008,-0.21334958677685953,0.252856043956044,
SciPlay Corporation,SCPL,NSDQ,Consumer Discretionary,Gaming,2278.24,12,20.7,18.74,16.16,0.95,0.95,1.1,0.0,0.15789473684210542,inf,1.0234666666666656,
"SeaWorld Entertainment, Inc.",SEAS,NYSE,Consumer Discretionary,Leisure and Recreation Services,4054.75,12,,16.78,18.25,-4.09,3.05,2.81,-1.745721271393643,-0.07868852459016386,-0.09612072829131654,-2.3192708333333356,
"Steven Madden, Ltd.",SHOO,NSDQ,Consumer Discretionary,Shoes and Retail Apparel ,3393.39,12,28.17,19.95,17.11,0.58,2.08,2.42,2.586206896551724,0.16346153846153838,0.07713999999999999,1.0467294117647064,1.33
Sirius XM Holdings Inc.,SIRI,NSDQ,Consumer Discretionary,Broadcast Radio and Television,24586.15,12,20.23,20.51,18.39,0.24,0.3,0.33,0.25,0.10000000000000009,0.8204,1.8389999999999984,1.68
Six Flags Entertainment Corporation New,SIX,NYSE,Consumer Discretionary,Leisure and Recreation Services,3584.33,12,,46.32,19.7,-4.99,0.9,2.12,-1.1803607214428857,1.3555555555555558,-0.39242241086587437,0.145327868852459,
Shaw Communications Inc.,SJR,NYSE,Consumer Discretionary,Cable Television,13860.17,8,20.78,21.95,22.64,1.0,1.33,1.28,0.33000000000000007,-0.03759398496240605,0.6651515151515149,-6.022239999999995,
"Skechers U.S.A., Inc.",SKX,NYSE,Consumer Discretionary,Shoes and Retail Apparel ,8224.82,12,23.15,19.69,17.39,0.69,2.68,3.04,2.884057971014493,0.13432835820895517,0.06827185929648241,1.2945888888888895,
SnapOn Incorporated,SNA,NYSE,Consumer Discretionary,Tools - Handheld,12501.19,12,16.11,16.38,15.4,10.79,14.14,15.04,0.3104726598702504,0.06364922206506354,0.5275826865671638,2.4195111111111154,1.72
Sleep Number Corporation,SNBR,NSDQ,Consumer Discretionary,Furniture,2345.43,12,13.47,13.63,13.29,4.26,7.28,7.47,0.7089201877934274,0.02609890109890103,0.192264238410596,5.092168421052645,1.02
"Sonos, Inc.",SONO,NSDQ,Consumer Discretionary,Audio Video Production,5022.05,9,21.02,36.14,34.13,-0.33,1.11,1.17,-4.363636363636364,0.0540540540540539,-0.08282083333333332,6.314050000000019,0.86
Sony Corporation,SONY,NYSE,Consumer Discretionary,Audio Video Production,122321.05,3,11.84,17.4,14.58,8.57,5.76,6.88,-0.32788798133022173,0.19444444444444448,-0.5306690391459074,0.7498285714285714,1.5
Spectrum Brands Holdings Inc.,SPB,NYSE,Consumer Discretionary,Consumer Products - Discretionary,3388.99,9,11.07,12.53,12.7,3.61,6.34,6.26,0.7562326869806094,-0.012618296529968466,0.1656897435897436,-10.06474999999999,
E.W. Scripps Company The,SSP,NSDQ,Consumer Discretionary,Broadcast Radio and Television,1469.57,12,6.78,31.82,4.9,1.52,0.56,3.64,-0.631578947368421,5.5,-0.5038166666666667,0.00890909090909091,
Strategic Education Inc.,STRA,NSDQ,Consumer Discretionary,Schools,1848.65,12,13.29,14.44,12.9,6.83,5.2,5.82,-0.23865300146412882,0.11923076923076925,-0.6050625766871166,1.0819354838709676,1.37
"Smith & Wesson Brands, Inc.",SWBI,NSDQ,Consumer Discretionary,Leisure and Recreation Products,1160.15,4,5.11,5.5,8.94,4.04,4.39,2.7,0.08663366336633654,-0.3849658314350796,0.6348571428571436,-0.23222840236686396,
TAL Education Group,TAL,NYSE,Consumer Discretionary,Schools,3353.32,2,37.14,13.0,4.37,0.12,0.4,1.19,2.3333333333333335,1.9749999999999996,0.05571428571428571,0.022126582278481015,0.39
Trip.com Group Limited Sponsored ADR,TCOM,NSDQ,Consumer Discretionary,Leisure and Recreation Services,14900.73,12,85.69,57.79,20.77,-0.46,0.43,1.2,-1.934782608695652,1.7906976744186047,-0.29868988764044946,0.11598831168831168,
TEGNA Inc.,TGNA,NYSE,Consumer Discretionary,Broadcast Radio and Television,3860.15,12,6.3,8.57,6.1,2.28,2.04,2.86,-0.10526315789473675,0.4019607843137254,-0.8141500000000007,0.15175609756097563,0.86
Travel  Leisure Co.,TNL,NYSE,Consumer Discretionary,Leisure and Recreation Services,4515.95,12,21.62,16.04,11.11,-0.81,3.26,4.71,-5.0246913580246915,0.44478527607361973,-0.03192235872235872,0.249783448275862,
