"The Hain Celestial Group, Inc.",HAIN,NSDQ,Consumer Staples,Food - Miscellaneous,4161.33,6,30.46,25.26,21.48,1.45,1.65,1.94,0.1379310344827586,0.17575757575757578,1.8313500000000005,1.2221379310344826,
Helen of Troy Limited,HELE,NSDQ,Consumer Staples,Cosmetics,5710.44,2,18.84,22.57,20.08,11.64,10.5,11.8,-0.09793814432989695,0.12380952380952388,-2.304515789473683,1.6218461538461528,2.82
Hillenbrand Inc,HI,NYSE,Consumer Staples,Funeral Services,3235.6,9,11.94,12.01,12.09,2.63,3.69,3.66,0.4030418250950571,-0.008130081300812955,0.2979839622641509,-14.870700000000097,1.0
Hormel Foods Corporation,HRL,NYSE,Consumer Staples,Food - Meat Products,25103.49,10,28.41,26.46,23.77,1.67,1.75,1.95,0.04790419161676651,0.11428571428571425,5.523524999999996,2.0798750000000004,3.56
Hershey Company The,HSY,NYSE,Consumer Staples,Food - Confectionery,37326.13,12,26.88,26.21,24.24,6.22,6.91,7.47,0.11093247588424444,0.08104196816208388,2.362698550724636,2.991042857142859,3.42
"Industrias Bachoco, S.A. de C.V.",IBA,NYSE,Consumer Staples,Food - Meat Products,2207.86,12,8.8,8.96,9.38,3.15,4.93,4.71,0.5650793650793651,-0.04462474645030421,0.15856179775280901,-2.1019727272727295,
International Flavors & Fragrances Inc.,IFF,NYSE,Consumer Staples,Consumer Products - Staples,38744.5,12,26.73,26.28,23.45,5.6,5.92,6.63,0.0571428571428572,0.11993243243243243,4.598999999999996,1.955267605633803,2.51
Ingredion Incorporated,INGR,NYSE,Consumer Staples,Food - Miscellaneous,5940.67,12,11.95,13.23,12.59,5.97,6.7,7.04,0.12227805695142387,0.050746268656716394,1.0819602739726022,2.4809705882352953,
"Inter Parfums, Inc.",IPAR,NSDQ,Consumer Staples,Cosmetics,2346.27,12,28.84,38.01,31.72,1.18,1.95,2.34,0.652542372881356,0.19999999999999996,0.5824909090909091,1.5860000000000003,
J & J Snack Foods Corp.,JJSF,NSDQ,Consumer Staples,Food - Miscellaneous,3125.53,9,72.22,55.96,36.06,0.97,2.93,4.55,2.0206185567010313,0.5529010238907849,0.2769448979591836,0.6521962962962964,
"51job, Inc.",JOBS,NSDQ,Consumer Staples,Publishing - Periodicals,4781.97,12,28.94,22.51,20.49,2.9,3.15,3.46,0.08620689655172414,0.09841269841269844,2.61116,2.0820483870967736,
Kellogg Company,K,NYSE,Consumer Staples,Food - Miscellaneous,22504.83,12,16.42,16.06,15.55,4.05,4.11,4.24,0.014814814814814939,0.03163017031630167,10.840499999999908,4.916192307692312,3.7
"Keurig Dr Pepper, Inc",KDP,NSDQ,Consumer Staples,Beverages - Soft drinks,49795.96,12,23.58,21.88,19.94,1.4,1.61,1.76,0.15000000000000013,0.09316770186335398,1.4586666666666652,2.1402266666666683,2.5
The Kraft Heinz Company,KHC,NSDQ,Consumer Staples,Food - Miscellaneous,46500.94,12,12.67,14.14,14.65,2.81,2.69,2.6,-0.04270462633451961,-0.03345724907063192,-3.311116666666664,-4.378722222222229,2.83
KimberlyClark Corporation,KMB,NYSE,Consumer Staples,Consumer Products - Staples,46665.13,12,20.74,20.58,18.69,7.67,6.73,7.41,-0.12255541069100384,0.10104011887072803,-1.6792404255319155,1.8497602941176483,4.12
CocaCola Company The,KO,NYSE,Consumer Staples,Beverages - Soft drinks,247835.41,12,25.55,25.6,23.96,1.89,2.24,2.4,0.18518518518518537,0.07142857142857129,1.3823999999999987,3.354400000000007,2.95
Coca Cola Femsa S.A.B. de C.V.,KOF,NYSE,Consumer Staples,Beverages - Soft drinks,99058.45,12,19.26,17.81,17.83,2.3,3.31,3.31,0.4391304347826088,0.0,0.40557425742574243,inf,1.25
"Leslies, Inc.",LESL,NSDQ,Consumer Staples,Consumer Products - Staples,4570.26,9,32.62,28.63,26.82,0.32,0.84,0.9,1.625,0.0714285714285715,0.17618461538461538,3.7547999999999964,0.87
Lamb Weston Holdings Inc.,LW,NYSE,Consumer Staples,Food - Miscellaneous,9643.15,5,30.76,26.06,19.32,2.14,2.55,3.44,0.19158878504672883,0.34901960784313735,1.3602048780487814,0.5535505617977526,1.57
Matthews International Corporation,MATW,NSDQ,Consumer Staples,Funeral Services,1091.59,9,9.62,10.72,10.59,2.75,3.22,3.26,0.17090909090909098,0.012422360248447077,0.6272340425531913,8.524950000000088,
"Mondelez International, Inc.",MDLZ,NSDQ,Consumer Staples,Food - Miscellaneous,89026.99,12,23.33,21.75,20.14,2.59,2.93,3.16,0.1312741312741314,0.07849829351535835,1.656838235294116,2.565660869565218,2.55
MEDIFAST INC,MED,NYSE,Consumer Staples,Food - Miscellaneous,2733.55,12,18.36,16.86,14.71,9.16,13.82,15.85,0.5087336244541485,0.14688856729377708,0.33141115879828326,1.0014394088669956,
"MGP Ingredients, Inc.",MGPI,NSDQ,Consumer Staples,Food - Miscellaneous,1386.03,12,17.34,20.83,21.25,2.43,3.03,2.97,0.24691358024691343,-0.019801980198019674,0.8436150000000004,-10.73125000000007,
"McCormick & Company, Incorporated",MKC,NYSE,Consumer Staples,Food - Miscellaneous,23354.07,11,23.43,28.84,27.76,2.85,3.03,3.15,0.06315789473684201,0.03960396039603964,4.566333333333341,7.009399999999994,4.22
Monster Beverage Corporation,MNST,NSDQ,Consumer Staples,Beverages - Soft drinks,52052.94,12,37.71,37.53,32.68,2.35,2.62,3.01,0.1148936170212766,0.14885496183206093,3.2665,2.195425641025643,2.55
"Altria Group, Inc.",MO,NYSE,Consumer Staples,Tobacco,89234.93,12,10.8,10.48,9.98,4.38,4.61,4.85,0.052511415525114256,0.05206073752711482,1.9957565217391267,1.916991666666672,2.62
"The Duckhorn Portfolio, Inc.",NAPA,NYSE,Consumer Staples,Beverages - Alcohol,2451.19,7,,43.74,37.27,0.5,0.49,0.57,-0.020000000000000018,0.1632653061224489,-21.869999999999983,2.2827875000000013,4.18
Nomad Foods Limited,NOMD,NYSE,Consumer Staples,Food - Miscellaneous,4728.09,12,14.92,15.03,13.51,1.59,1.83,2.03,0.1509433962264151,0.10928961748633864,0.9957374999999999,1.2361650000000017,
Natura &Co Holding S.A. ADR,NTCO,NYSE,Consumer Staples,Cosmetics,13907.58,12,,310.31,155.15,-0.02,0.06,0.13,-4.0,1.1666666666666667,-0.775775,1.3298571428571428,
"Nu Skin Enterprises, Inc.",NUS,NYSE,Consumer Staples,Cosmetics,2630.57,12,11.56,11.82,11.13,3.41,4.44,4.72,0.30205278592375373,0.06306306306306292,0.39132233009708733,1.7649000000000041,
Newell Brands Inc.,NWL,NSDQ,Consumer Staples,Consumer Products - Staples,10958.3,12,11.4,14.83,13.42,1.71,1.74,1.92,0.017543859649122823,0.10344827586206894,8.453099999999992,1.297266666666667,
The New York Times Company,NYT,NYSE,Consumer Staples,Publishing - Newspapers,8111.04,12,38.97,40.1,32.43,0.95,1.21,1.49,0.2736842105263158,0.23140495867768598,1.4651923076923075,1.4014392857142854,
"Ollies Bargain Outlet Holdings, Inc.",OLLI,NSDQ,Consumer Staples,Consumer Products - Staples,5437.57,1,24.07,28.62,25.02,3.04,2.91,3.33,-0.04276315789473681,0.14432989690721645,-6.692676923076929,1.7335285714285718,1.99
"PepsiCo, Inc.",PEP,NSDQ,Consumer Staples,Beverages - Soft drinks,218443.28,12,26.08,25.35,23.63,5.51,6.24,6.69,0.13248638838475507,0.07211538461538464,1.91340410958904,3.2766933333333323,3.01
Procter & Gamble Company The,PG,NYSE,Consumer Staples,Soap and Cleaning Materials,354112.38,6,25.56,24.39,22.71,5.63,5.93,6.37,0.05328596802841915,0.07419898819561559,4.577190000000003,3.060688636363633,3.48
