Date,MAN_PMI,MAN_NEWORDERS,MAN_EMPL,MAN_PROD,MAN_DELIV,MAN_INVENT,MAN_CUSTINV,MAN_PRICES,MAN_BACKLOG,MAN_EXPORTS,MAN_IMPORTS,NONMAN_NMI,NONMAN_BUSACT,NONMAN_NEWORD,NONMAN_EMPL,NONMAN_DELIV,NONMAN_INVENT,NONMAN_INVSENT,NONMAN_BACKLOG,NONMAN_PRICES,NONMAN_IMPORTS,NONMAN_EXPORTS
2017-09-01,60.2,64.6,60.3,62.2,64.4,52.5,42.0,71.5,58.0,57.0,54.0,59.4,61.3,63.0,56.8,58.0,51.5,58.5,56.0,66.3,52.0,56.0
2017-10-01,58.5,63.5,59.8,61.0,60.1,48.1,43.5,68.1,53.9,55.1,54.3,59.8,61.5,62.6,57.0,58.0,52.5,61.0,53.5,61.5,52.0,60.0
2017-11-01,58.2,63.9,59.2,64.3,56.6,47.1,45.1,64.8,54.3,56.3,54.3,57.3,61.1,58.8,55.4,54.0,54.5,56.0,51.5,60.1,52.5,57.0
2017-12-01,59.3,67.4,58.1,65.2,57.2,48.5,42.9,68.3,54.9,57.6,56.5,56.0,57.8,54.5,56.3,55.5,53.5,62.5,50.0,59.9,52.5,56.5
2018-01-01,59.1,65.4,54.2,64.5,59.1,52.3,45.6,72.7,56.2,59.8,58.4,59.9,59.8,62.7,61.6,55.5,49.0,61.0,50.5,61.9,54.0,58.0
2018-02-01,60.7,64.2,59.7,62.0,61.1,56.7,43.7,74.2,59.8,62.8,60.5,59.5,62.8,64.8,55.0,55.5,53.5,61.0,56.0,61.0,50.0,59.5
2018-03-01,59.3,61.9,57.3,61.0,60.6,55.5,42.0,78.1,59.8,58.7,59.7,58.8,60.6,59.5,56.6,58.5,53.5,58.5,56.5,61.5,55.0,58.0
2018-04-01,57.9,61.2,54.2,57.2,61.1,52.9,44.3,79.3,62.0,57.7,57.8,56.8,59.1,60.0,53.6,54.5,57.0,60.0,52.0,61.8,54.5,61.5
2018-05-01,58.7,63.7,56.3,61.5,62.0,50.2,39.6,79.5,63.5,55.6,54.1,58.6,61.3,60.5,54.1,58.5,57.5,61.0,60.5,64.3,54.0,57.5
2018-06-01,60.0,63.5,56.0,62.3,68.2,50.8,39.7,76.8,60.1,56.3,59.0,59.1,63.9,63.2,53.6,55.5,53.5,57.5,56.5,60.7,51.5,60.5
2018-07-01,58.4,60.2,56.5,58.5,62.1,53.3,39.4,73.2,54.7,55.3,54.7,55.7,56.5,57.0,56.1,53.0,53.5,58.0,51.5,63.4,52.5,58.0
2018-08-01,60.8,65.1,58.5,63.3,64.5,55.4,41.0,72.1,57.5,55.2,53.9,58.8,60.7,60.4,56.7,56.0,53.5,59.5,56.5,62.8,52.0,60.5
2018-09-01,59.5,61.8,58.8,63.9,61.1,53.3,40.5,66.9,55.7,56.0,54.5,60.8,65.2,61.6,62.4,57.0,54.5,59.5,58.5,64.2,55.0,61.0
2018-10-01,57.5,58.0,56.5,59.3,63.2,50.7,43.3,71.6,55.8,52.2,54.3,60.0,62.6,61.7,58.3,57.5,56.0,62.0,53.5,61.3,51.0,61.0
2018-11-01,58.8,61.8,57.7,59.9,61.5,52.9,41.5,60.7,56.4,52.2,53.6,60.4,64.3,62.7,58.0,56.5,57.5,60.0,55.5,64.3,54.5,57.5
2018-12-01,54.3,51.3,56.0,54.1,59.0,51.2,41.7,54.9,50.0,52.8,52.7,58.0,61.2,62.7,56.6,51.5,51.5,59.0,50.5,58.0,53.5,59.5
2019-01-01,56.6,58.2,55.5,60.5,56.2,52.8,42.8,49.6,50.3,51.8,53.8,56.7,59.7,57.7,57.8,51.5,49.0,60.5,52.5,59.4,52.0,50.5
2019-02-01,54.1,55.5,52.3,54.8,54.9,53.4,39.0,49.4,52.3,52.8,55.3,59.7,64.7,65.2,55.2,53.5,51.0,59.0,55.5,54.4,48.5,55.0
2019-03-01,54.6,57.4,57.5,55.8,54.2,51.8,42.7,54.3,50.4,51.7,51.1,56.1,57.4,59.0,55.9,52.0,50.0,62.5,56.5,58.7,51.5,52.5
2019-04-01,53.4,51.7,52.4,52.3,54.6,52.9,42.6,50.0,53.9,49.5,49.8,55.5,59.5,58.1,53.7,50.5,51.5,60.0,55.0,55.7,55.0,57.0
2019-05-01,52.3,52.7,53.7,51.3,52.0,50.9,43.7,53.2,47.2,51.0,49.4,56.9,61.2,58.6,58.1,49.5,54.0,58.5,52.5,55.4,50.0,55.5
2019-06-01,51.6,50.0,54.5,54.1,50.7,49.1,44.6,47.9,47.4,50.5,50.0,55.1,58.2,55.8,55.0,51.5,55.0,58.5,56.0,58.9,50.0,55.5
2019-07-01,51.3,50.8,51.7,50.8,53.3,49.5,45.7,45.1,43.1,48.1,47.0,54.8,53.1,54.1,56.2,51.5,50.0,60.5,53.5,56.5,53.5,53.5
2019-08-01,48.8,47.2,47.4,49.5,51.4,49.9,44.9,46.0,46.3,43.3,46.0,56.0,61.5,60.3,53.1,50.5,55.0,56.0,49.0,58.2,50.5,50.5
2019-09-01,48.2,47.3,46.3,47.3,51.1,46.9,45.5,49.7,45.1,41.0,48.1,53.5,55.2,53.7,50.4,51.0,53.0,58.0,54.0,60.0,49.0,52.0
2019-10-01,48.5,48.9,47.9,46.3,50.1,49.4,47.8,45.5,44.1,50.4,45.3,54.4,55.5,55.6,53.9,52.5,50.5,57.0,48.5,57.3,48.5,50.0
2019-11-01,48.1,46.8,46.8,48.0,51.7,47.2,45.0,46.7,43.0,47.9,48.3,53.9,52.3,56.7,54.9,51.5,50.5,58.5,48.5,58.8,45.0,52.0
2019-12-01,47.8,47.6,45.2,44.8,52.2,49.2,41.1,51.7,43.3,47.3,48.8,54.9,57.0,55.3,54.8,52.5,51.0,60.0,47.5,59.3,48.0,51.0
2020-01-01,50.9,52.0,46.6,54.3,52.9,48.8,43.8,53.3,45.7,53.3,51.3,55.5,60.9,56.2,53.1,51.7,46.5,54.9,45.5,55.5,55.1,50.1
2020-02-01,50.3,49.8,46.9,50.3,57.3,46.5,41.8,45.9,50.3,51.2,42.6,56.7,57.8,63.1,55.6,52.4,53.9,59.3,53.2,50.8,52.6,55.6
2020-03-01,49.7,42.2,43.8,47.7,65.0,46.9,43.4,37.4,45.9,46.6,42.1,53.6,48.0,52.9,47.0,62.1,41.5,47.8,55.0,50.0,40.2,45.9
2020-04-01,41.7,27.1,27.5,27.5,76.0,49.7,48.8,35.3,37.8,35.3,42.7,41.6,26.0,32.9,30.0,78.3,46.9,62.6,47.7,55.1,49.3,36.3
2020-05-01,43.1,31.8,32.1,33.2,68.0,50.4,46.2,40.8,38.2,39.5,41.3,45.4,41.0,41.9,31.8,67.0,48.0,55.1,46.4,55.6,43.7,41.5
2020-06-01,52.2,56.4,42.1,57.3,56.9,50.5,44.6,51.3,45.3,47.6,48.8,56.5,66.0,61.6,43.1,57.5,60.7,55.9,51.9,62.4,52.9,58.9
2020-07-01,53.7,61.5,44.3,62.1,55.8,47.0,41.6,53.2,51.8,50.4,53.1,56.6,67.2,67.7,42.1,55.2,52.0,50.0,55.9,57.6,46.3,49.3
2020-08-01,55.6,67.6,46.4,63.3,58.2,44.4,38.1,59.5,54.6,53.3,55.6,57.2,62.4,56.8,47.9,60.5,45.8,52.5,56.6,64.2,50.8,55.8
2020-09-01,55.7,60.2,49.6,61.0,59.0,47.1,37.9,62.8,55.2,54.3,54.0,57.2,63.0,61.5,51.8,54.9,48.8,55.4,50.1,59.0,46.6,52.6
2020-10-01,58.8,66.9,52.1,63.1,60.5,51.6,36.7,65.5,55.7,55.7,58.1,56.2,61.1,57.3,50.1,56.1,53.1,51.1,54.4,62.7,52.5,53.7
2020-11-01,57.7,65.7,48.3,62.2,61.7,50.8,36.3,65.4,56.9,57.8,55.1,56.8,59.6,59.0,51.5,57.1,49.3,49.9,50.7,63.9,55.0,50.4
2020-12-01,60.5,67.5,51.7,64.7,67.7,51.0,37.9,77.6,59.1,57.5,54.6,57.7,60.5,58.6,48.7,62.8,58.2,47.7,48.7,64.4,51.8,57.3
2021-01-01,58.7,61.1,52.6,60.7,68.2,50.8,33.1,82.1,59.7,54.9,56.8,58.7,59.9,61.8,55.2,57.8,49.2,49.7,50.9,64.2,53.5,47.0
2021-02-01,60.9,64.8,54.4,63.2,72.0,49.7,32.5,86.0,64.0,57.2,56.1,55.9,55.5,51.9,52.7,60.8,58.9,54.3,55.2,71.8,50.5,57.6
2021-03-01,63.7,68.0,59.6,68.1,76.6,50.8,29.9,85.6,67.5,54.5,56.7,62.2,69.4,67.2,57.2,61.0,54.0,52.7,50.2,74.0,50.7,55.5
2021-04-01,60.6,64.3,55.1,62.5,75.0,46.5,28.4,89.6,68.2,54.9,52.2,62.7,62.7,63.2,58.8,66.1,49.1,46.8,55.7,76.8,55.7,58.6
2021-05-01,61.6,67.0,50.9,58.5,78.8,50.8,28.0,88.0,70.6,55.4,54.0,63.2,66.2,63.9,55.3,70.4,51.5,40.5,61.1,80.6,50.4,60.0
2021-06-01,60.9,66.0,49.9,60.8,75.1,51.1,30.8,92.1,64.5,56.2,61.0,60.7,60.4,62.1,49.3,68.5,49.9,37.2,65.8,79.5,58.2,50.7
2021-07-01,59.9,64.9,52.9,58.4,72.5,48.9,25.0,85.7,65.0,55.7,53.7,64.1,67.0,63.7,53.8,72.0,49.2,40.3,63.5,82.3,51.6,65.8
2021-08-01,59.7,66.7,49.0,60.0,69.5,54.2,30.2,79.4,68.2,56.6,54.3,62.2,60.1,63.2,53.7,69.6,46.9,41.4,61.3,75.4,48.7,60.6
2021-09-01,60.5,66.7,50.2,59.4,73.4,55.6,31.7,81.2,64.8,53.4,54.9,62.6,62.3,63.5,53.0,68.8,46.1,46.3,61.9,77.5,47.7,59.5
2021-10-01,60.8,60.6,52.1,59.0,75.6,56.4,31.7,85.7,63.6,54.6,49.1,66.7,69.4,69.0,52.8,75.7,42.2,37.3,67.3,83.0,53.3,62.3
2021-11-01,60.6,61.4,53.0,60.2,72.2,56.3,25.1,82.4,61.9,54.0,52.6,68.4,72.5,68.3,57.0,75.7,48.2,36.4,65.9,83.0,50.5,57.9
2021-12-01,58.8,61.0,53.9,59.4,64.9,54.6,31.7,68.2,62.8,53.6,53.8,62.3,68.3,62.1,54.7,63.9,46.7,38.3,62.3,83.9,55.5,61.5
2022-01-01,57.6,57.9,54.5,57.8,64.6,53.2,33.0,76.1,56.4,53.7,55.1,59.9,59.9,61.7,52.3,65.7,49.4,47.5,57.4,82.3,51.1,45.9
2022-02-01,58.6,61.7,52.9,58.5,66.1,53.6,31.8,75.6,65.0,57.1,55.4,56.5,55.1,56.1,48.5,66.2,50.8,55.3,64.2,83.1,51.7,53.0
2022-03-01,57.1,53.8,56.3,54.5,65.4,55.5,34.1,87.1,60.0,53.2,51.8,58.3,55.5,60.1,54.0,63.4,51.7,40.2,64.5,83.8,45.0,61.0
